area,item,element,year,unit,value
Burkina Faso,Sheep,Export Quantity,2007,Head,120000
Cambodia,Pigs,Export Quantity,1961,Head,138803
Cambodia,Pigs,Export Quantity,1962,Head,104708
Canada,Cattle,Export Quantity,1961,Head,503179
Canada,Cattle,Export Quantity,1962,Head,492400
Canada,Cattle,Export Quantity,1963,Head,278655
Canada,Cattle,Export Quantity,1964,Head,222943
Canada,Cattle,Export Quantity,1965,Head,613109
Canada,Cattle,Export Quantity,1966,Head,537307
Canada,Cattle,Export Quantity,1967,Head,263811
Canada,Cattle,Export Quantity,1968,Head,353818
Canada,Cattle,Export Quantity,1969,Head,242569
Canada,Cattle,Export Quantity,1970,Head,247147
Canada,Cattle,Export Quantity,1971,Head,245369
Canada,Cattle,Export Quantity,1972,Head,301015
Canada,Cattle,Export Quantity,1973,Head,426512
Canada,Cattle,Export Quantity,1974,Head,155085
Canada,Cattle,Export Quantity,1975,Head,224373
Canada,Cattle,Export Quantity,1976,Head,478109
Canada,Cattle,Export Quantity,1977,Head,543852
Canada,Cattle,Export Quantity,1978,Head,469089
Canada,Cattle,Export Quantity,1979,Head,369128
Canada,Cattle,Export Quantity,1980,Head,357818
Canada,Cattle,Export Quantity,1981,Head,353114
Canada,Cattle,Export Quantity,1982,Head,504946
Canada,Cattle,Export Quantity,1983,Head,383559
Canada,Cattle,Export Quantity,1984,Head,406967
Canada,Cattle,Export Quantity,1985,Head,381235
Canada,Cattle,Export Quantity,1986,Head,247946
Canada,Cattle,Export Quantity,1987,Head,267707
Canada,Cattle,Export Quantity,1988,Head,507723
Canada,Cattle,Export Quantity,1989,Head,434679
Canada,Cattle,Export Quantity,1990,Head,883701
Canada,Cattle,Export Quantity,1991,Head,914600
Canada,Cattle,Export Quantity,1992,Head,1287434
Canada,Cattle,Export Quantity,1993,Head,1212518
Canada,Cattle,Export Quantity,1994,Head,1017257
Canada,Cattle,Export Quantity,1995,Head,1135518
Canada,Cattle,Export Quantity,1996,Head,1514250
Canada,Cattle,Export Quantity,1997,Head,1382980
Canada,Cattle,Export Quantity,1998,Head,1318003
Canada,Cattle,Export Quantity,1999,Head,990427
Canada,Cattle,Export Quantity,2000,Head,968750
Canada,Cattle,Export Quantity,2001,Head,1309886
Canada,Cattle,Export Quantity,2002,Head,1690708
Canada,Cattle,Export Quantity,2003,Head,506683
Canada,Cattle,Export Quantity,2005,Head,562630
Canada,Cattle,Export Quantity,2006,Head,1045081
Canada,Cattle,Export Quantity,2007,Head,1432703
Canada,Cattle,Export Quantity,2008,Head,1627602
Canada,Cattle,Export Quantity,2009,Head,1092483
Canada,Cattle,Export Quantity,2010,Head,1089264
Canada,Cattle,Export Quantity,2011,Head,713172
Canada,Cattle,Export Quantity,2012,Head,820568
Canada,Cattle,Export Quantity,2013,Head,1047899
Canada,Cattle,Export Value,1973,1000 US$,118705
Canada,Cattle,Export Value,1976,1000 US$,111171
Canada,Cattle,Export Value,1977,1000 US$,116817
Canada,Cattle,Export Value,1978,1000 US$,144988
Canada,Cattle,Export Value,1979,1000 US$,167808
Canada,Cattle,Export Value,1980,1000 US$,161145
Canada,Cattle,Export Value,1981,1000 US$,140361
Canada,Cattle,Export Value,1982,1000 US$,193415
Canada,Cattle,Export Value,1983,1000 US$,184533
Canada,Cattle,Export Value,1984,1000 US$,207487
Canada,Cattle,Export Value,1985,1000 US$,193622
Canada,Cattle,Export Value,1986,1000 US$,154058
Canada,Cattle,Export Value,1987,1000 US$,184126
Canada,Cattle,Export Value,1988,1000 US$,361531
Canada,Cattle,Export Value,1989,1000 US$,320932
Canada,Cattle,Export Value,1990,1000 US$,592554
Canada,Cattle,Export Value,1991,1000 US$,611987
Canada,Cattle,Export Value,1992,1000 US$,934008
Canada,Cattle,Export Value,1993,1000 US$,935586
Canada,Cattle,Export Value,1994,1000 US$,827804
Canada,Cattle,Export Value,1995,1000 US$,883569
Canada,Cattle,Export Value,1996,1000 US$,1026547
Canada,Cattle,Export Value,1997,1000 US$,965758
Canada,Cattle,Export Value,1998,1000 US$,958872
Canada,Cattle,Export Value,1999,1000 US$,727483
Canada,Cattle,Export Value,2000,1000 US$,766592
Canada,Cattle,Export Value,2001,1000 US$,1073331
Canada,Cattle,Export Value,2002,1000 US$,1167994
Canada,Cattle,Export Value,2003,1000 US$,423735
Canada,Cattle,Export Value,2005,1000 US$,518561
Canada,Cattle,Export Value,2006,1000 US$,1048222
Canada,Cattle,Export Value,2007,1000 US$,1444886
Canada,Cattle,Export Value,2008,1000 US$,1551512
Canada,Cattle,Export Value,2009,1000 US$,985967
Canada,Cattle,Export Value,2010,1000 US$,1095696
Canada,Cattle,Export Value,2011,1000 US$,899722
Canada,Cattle,Export Value,2012,1000 US$,1083991
Canada,Cattle,Export Value,2013,1000 US$,1289833
Canada,Pigs,Export Quantity,1974,Head,197101
Canada,Pigs,Export Quantity,1978,Head,188021
Canada,Pigs,Export Quantity,1979,Head,131212
Canada,Pigs,Export Quantity,1980,Head,237590
Canada,Pigs,Export Quantity,1981,Head,147344
Canada,Pigs,Export Quantity,1982,Head,305294
Canada,Pigs,Export Quantity,1983,Head,459303
Canada,Pigs,Export Quantity,1984,Head,1346472
Canada,Pigs,Export Quantity,1985,Head,1152442
Canada,Pigs,Export Quantity,1986,Head,502182
Canada,Pigs,Export Quantity,1987,Head,427591
Canada,Pigs,Export Quantity,1988,Head,868341
Canada,Pigs,Export Quantity,1989,Head,1204403
Canada,Pigs,Export Quantity,1990,Head,891665
Canada,Pigs,Export Quantity,1991,Head,1065904
Canada,Pigs,Export Quantity,1992,Head,671831
Canada,Pigs,Export Quantity,1993,Head,838955
Canada,Pigs,Export Quantity,1994,Head,915441
Canada,Pigs,Export Quantity,1995,Head,1748351
Canada,Pigs,Export Quantity,1996,Head,2779067
Canada,Pigs,Export Quantity,1997,Head,3180778
Canada,Pigs,Export Quantity,1998,Head,4122807
Canada,Pigs,Export Quantity,1999,Head,4137316
Canada,Pigs,Export Quantity,2000,Head,4359682
Canada,Pigs,Export Quantity,2001,Head,5344239
Canada,Pigs,Export Quantity,2002,Head,5741363
Canada,Pigs,Export Quantity,2003,Head,7442352
Canada,Pigs,Export Quantity,2004,Head,8511409
Canada,Pigs,Export Quantity,2005,Head,8214983
Canada,Pigs,Export Quantity,2006,Head,8776985
Canada,Pigs,Export Quantity,2007,Head,10031949
Canada,Pigs,Export Quantity,2008,Head,9357045
Canada,Pigs,Export Quantity,2009,Head,6375667
Canada,Pigs,Export Quantity,2010,Head,5761318
Canada,Pigs,Export Quantity,2011,Head,5821056
Canada,Pigs,Export Quantity,2012,Head,5676354
Canada,Pigs,Export Quantity,2013,Head,4975472
Canada,Pigs,Export Value,1984,1000 US$,156108
Canada,Pigs,Export Value,1985,1000 US$,117041
Canada,Pigs,Export Value,1989,1000 US$,106499
Canada,Pigs,Export Value,1991,1000 US$,112798
Canada,Pigs,Export Value,1995,1000 US$,139662
Canada,Pigs,Export Value,1996,1000 US$,281023
Canada,Pigs,Export Value,1997,1000 US$,321055
Canada,Pigs,Export Value,1998,1000 US$,287669
Canada,Pigs,Export Value,1999,1000 US$,226898
Canada,Pigs,Export Value,2000,1000 US$,301202
Canada,Pigs,Export Value,2001,1000 US$,359309
Canada,Pigs,Export Value,2002,1000 US$,310833
Canada,Pigs,Export Value,2003,1000 US$,400832
Canada,Pigs,Export Value,2004,1000 US$,541688
Canada,Pigs,Export Value,2005,1000 US$,614584
Canada,Pigs,Export Value,2006,1000 US$,594647
Canada,Pigs,Export Value,2007,1000 US$,677715
Canada,Pigs,Export Value,2008,1000 US$,496563
Canada,Pigs,Export Value,2009,1000 US$,311531
Canada,Pigs,Export Value,2010,1000 US$,377738
Canada,Pigs,Export Value,2011,1000 US$,386951
Canada,Pigs,Export Value,2012,1000 US$,349395
Canada,Pigs,Export Value,2013,1000 US$,347941
Canada,Sheep,Export Quantity,2002,Head,139692
Chad,Cattle,Export Quantity,1961,Head,195000
Chad,Cattle,Export Quantity,1962,Head,180000
Chad,Cattle,Export Quantity,1963,Head,160000
Chad,Cattle,Export Quantity,1964,Head,160000
Chad,Cattle,Export Quantity,1965,Head,140000
Chad,Cattle,Export Quantity,1966,Head,205000
Chad,Cattle,Export Quantity,1967,Head,160000
Chad,Cattle,Export Quantity,1968,Head,155000
Chad,Cattle,Export Quantity,1969,Head,200000
Chad,Cattle,Export Quantity,1970,Head,200000
Chad,Cattle,Export Quantity,1971,Head,200000
Chad,Cattle,Export Quantity,1972,Head,220000
Chad,Cattle,Export Quantity,1973,Head,205000
Chad,Cattle,Export Quantity,1974,Head,136000
Chad,Cattle,Export Quantity,1975,Head,180000
Chad,Cattle,Export Quantity,1976,Head,200000
Chad,Cattle,Export Quantity,1977,Head,210000
Chad,Cattle,Export Quantity,1978,Head,220000
Chad,Cattle,Export Quantity,1979,Head,240000
Chad,Cattle,Export Quantity,1980,Head,255000
Chad,Cattle,Export Quantity,1981,Head,233000
Chad,Cattle,Export Quantity,1982,Head,240000
Chad,Cattle,Export Quantity,1983,Head,250000
Chad,Cattle,Export Quantity,1984,Head,169007
Chad,Cattle,Export Quantity,1985,Head,170476
Chad,Cattle,Export Quantity,1994,Head,127646
Chad,Cattle,Export Quantity,1995,Head,116978
Chad,Cattle,Export Quantity,1996,Head,106564
Chad,Cattle,Export Quantity,1997,Head,122187
Chad,Cattle,Export Quantity,2002,Head,100000
Chad,Cattle,Export Quantity,2003,Head,100000
Chad,Cattle,Export Quantity,2004,Head,100000
Chad,Cattle,Export Quantity,2005,Head,100000
Chad,Cattle,Export Quantity,2006,Head,100000
Chad,Cattle,Export Quantity,2007,Head,110000
Chad,Cattle,Export Quantity,2008,Head,110000
Chad,Cattle,Export Quantity,2009,Head,110000
Chad,Cattle,Export Quantity,2010,Head,100000
Chad,Sheep,Export Quantity,1994,Head,100000
Chile,Sheep,Export Quantity,1984,Head,150498
China,Cattle,Export Quantity,1966,Head,128900
China,Cattle,Export Quantity,1967,Head,105711
China,Cattle,Export Quantity,1968,Head,109869
China,Cattle,Export Quantity,1969,Head,111948
China,Cattle,Export Quantity,1972,Head,106620
China,Cattle,Export Quantity,1973,Head,109968
China,Cattle,Export Quantity,1974,Head,109549
China,Cattle,Export Quantity,1975,Head,147208
China,Cattle,Export Quantity,1976,Head,142883
China,Cattle,Export Quantity,1977,Head,136409
China,Cattle,Export Quantity,1978,Head,138142
China,Cattle,Export Quantity,1979,Head,190447
China,Cattle,Export Quantity,1980,Head,237563
China,Cattle,Export Quantity,1981,Head,232562
China,Cattle,Export Quantity,1982,Head,223725
China,Cattle,Export Quantity,1983,Head,208938
China,Cattle,Export Quantity,1984,Head,183454
China,Cattle,Export Quantity,1985,Head,195344
China,Cattle,Export Quantity,1986,Head,190995
China,Cattle,Export Quantity,1987,Head,189622
China,Cattle,Export Quantity,1988,Head,186392
China,Cattle,Export Quantity,1989,Head,180575
China,Cattle,Export Quantity,1990,Head,190373
China,Cattle,Export Quantity,1991,Head,173950
China,Cattle,Export Quantity,1992,Head,166385
China,Cattle,Export Quantity,1993,Head,143813
China,Cattle,Export Quantity,1994,Head,140915
China,Cattle,Export Quantity,1995,Head,115671
China,Chickens,Export Value,1995,1000 US$,100071
China,Chickens,Export Value,2000,1000 US$,100386
China,Pigs,Export Quantity,1961,Head,464870
China,Pigs,Export Quantity,1962,Head,874832
China,Pigs,Export Quantity,1963,Head,1330200
China,Pigs,Export Quantity,1964,Head,1655900
China,Pigs,Export Quantity,1965,Head,1726253
China,Pigs,Export Quantity,1966,Head,1958348
China,Pigs,Export Quantity,1967,Head,1833947
China,Pigs,Export Quantity,1968,Head,1840050
China,Pigs,Export Quantity,1969,Head,1816835
China,Pigs,Export Quantity,1970,Head,1864384
China,Pigs,Export Quantity,1971,Head,2396813
China,Pigs,Export Quantity,1972,Head,2680042
China,Pigs,Export Quantity,1973,Head,2760262
China,Pigs,Export Quantity,1974,Head,2540706
China,Pigs,Export Quantity,1975,Head,2715007
China,Pigs,Export Quantity,1976,Head,2916690
China,Pigs,Export Quantity,1977,Head,2980000
China,Pigs,Export Quantity,1978,Head,3114000
China,Pigs,Export Quantity,1979,Head,3078519
China,Pigs,Export Quantity,1980,Head,4547840
China,Pigs,Export Quantity,1981,Head,3189253
China,Pigs,Export Quantity,1982,Head,3253247
China,Pigs,Export Quantity,1983,Head,3216712
China,Pigs,Export Quantity,1984,Head,3091387
China,Pigs,Export Quantity,1985,Head,3007383
China,Pigs,Export Quantity,1986,Head,3122620
China,Pigs,Export Quantity,1987,Head,3030179
China,Pigs,Export Quantity,1988,Head,3031078
China,Pigs,Export Quantity,1989,Head,2973800
China,Pigs,Export Quantity,1990,Head,2999249
China,Pigs,Export Quantity,1991,Head,2850809
China,Pigs,Export Quantity,1992,Head,2916075
China,Pigs,Export Quantity,1993,Head,2727064
China,Pigs,Export Quantity,1994,Head,2704692
China,Pigs,Export Quantity,1995,Head,2539033
China,Pigs,Export Quantity,1996,Head,2414789
China,Pigs,Export Quantity,1997,Head,2281521
China,Pigs,Export Quantity,1998,Head,2204115
China,Pigs,Export Quantity,1999,Head,1961250
China,Pigs,Export Quantity,2000,Head,2038930
China,Pigs,Export Quantity,2001,Head,1972512
China,Pigs,Export Quantity,2002,Head,1888606
China,Pigs,Export Quantity,2003,Head,1887295
China,Pigs,Export Quantity,2004,Head,1972911
China,Pigs,Export Quantity,2005,Head,1768772
China,Pigs,Export Quantity,2006,Head,1722541
China,Pigs,Export Quantity,2007,Head,1609008
China,Pigs,Export Quantity,2008,Head,1645411
China,Pigs,Export Quantity,2009,Head,1689949
China,Pigs,Export Quantity,2010,Head,1717813
China,Pigs,Export Quantity,2011,Head,1562224
China,Pigs,Export Quantity,2012,Head,1642190
China,Pigs,Export Quantity,2013,Head,1682811
China,Pigs,Export Value,1973,1000 US$,111748
China,Pigs,Export Value,1974,1000 US$,140214
China,Pigs,Export Value,1975,1000 US$,155002
China,Pigs,Export Value,1976,1000 US$,175445
China,Pigs,Export Value,1977,1000 US$,193700
China,Pigs,Export Value,1978,1000 US$,201132
China,Pigs,Export Value,1979,1000 US$,197114
China,Pigs,Export Value,1980,1000 US$,238524
China,Pigs,Export Value,1981,1000 US$,223529
China,Pigs,Export Value,1982,1000 US$,248329
China,Pigs,Export Value,1983,1000 US$,229988
China,Pigs,Export Value,1984,1000 US$,214547
China,Pigs,Export Value,1985,1000 US$,184563
China,Pigs,Export Value,1986,1000 US$,198896
China,Pigs,Export Value,1987,1000 US$,203725
China,Pigs,Export Value,1988,1000 US$,233750
China,Pigs,Export Value,1989,1000 US$,243432
China,Pigs,Export Value,1990,1000 US$,270999
China,Pigs,Export Value,1991,1000 US$,276958
China,Pigs,Export Value,1992,1000 US$,291269
China,Pigs,Export Value,1993,1000 US$,273160
China,Pigs,Export Value,1994,1000 US$,270403
China,Pigs,Export Value,1995,1000 US$,279617
China,Pigs,Export Value,1996,1000 US$,297141
China,Pigs,Export Value,1997,1000 US$,302063
China,Pigs,Export Value,1998,1000 US$,290783
China,Pigs,Export Value,1999,1000 US$,236691
China,Pigs,Export Value,2000,1000 US$,231932
China,Pigs,Export Value,2001,1000 US$,221196
China,Pigs,Export Value,2002,1000 US$,214914
China,Pigs,Export Value,2003,1000 US$,216335
China,Pigs,Export Value,2004,1000 US$,240831
China,Pigs,Export Value,2005,1000 US$,227924
China,Pigs,Export Value,2006,1000 US$,225650
China,Pigs,Export Value,2007,1000 US$,261879
China,Pigs,Export Value,2008,1000 US$,383373
China,Pigs,Export Value,2009,1000 US$,330511
China,Pigs,Export Value,2010,1000 US$,338937
China,Pigs,Export Value,2011,1000 US$,452778
China,Pigs,Export Value,2012,1000 US$,461059
China,Pigs,Export Value,2013,1000 US$,459908
China,Sheep,Export Quantity,1991,Head,165084
China,Sheep,Export Quantity,1992,Head,142358
China,Sheep,Export Quantity,1993,Head,320518
China,Sheep,Export Quantity,1994,Head,246915
China,Sheep,Export Quantity,1995,Head,210244
China,Sheep,Export Quantity,2004,Head,145269
"China, mainland",Cattle,Export Quantity,1966,Head,126800
"China, mainland",Cattle,Export Quantity,1967,Head,103600
"China, mainland",Cattle,Export Quantity,1968,Head,106800
"China, mainland",Cattle,Export Quantity,1969,Head,107400
"China, mainland",Cattle,Export Quantity,1972,Head,105200
"China, mainland",Cattle,Export Quantity,1973,Head,107400
"China, mainland",Cattle,Export Quantity,1974,Head,105600
"China, mainland",Cattle,Export Quantity,1975,Head,144700
"China, mainland",Cattle,Export Quantity,1976,Head,139600
"China, mainland",Cattle,Export Quantity,1977,Head,134100
"China, mainland",Cattle,Export Quantity,1978,Head,134200
"China, mainland",Cattle,Export Quantity,1979,Head,187600
"China, mainland",Cattle,Export Quantity,1980,Head,237400
"China, mainland",Cattle,Export Quantity,1981,Head,232400
"China, mainland",Cattle,Export Quantity,1982,Head,223700
"China, mainland",Cattle,Export Quantity,1983,Head,208900
"China, mainland",Cattle,Export Quantity,1984,Head,183454
"China, mainland",Cattle,Export Quantity,1985,Head,195344
"China, mainland",Cattle,Export Quantity,1986,Head,190995
"China, mainland",Cattle,Export Quantity,1987,Head,189622
"China, mainland",Cattle,Export Quantity,1988,Head,186392
"China, mainland",Cattle,Export Quantity,1989,Head,180575
"China, mainland",Cattle,Export Quantity,1990,Head,190373
"China, mainland",Cattle,Export Quantity,1991,Head,173950
"China, mainland",Cattle,Export Quantity,1992,Head,166385
"China, mainland",Cattle,Export Quantity,1993,Head,143813
"China, mainland",Cattle,Export Quantity,1994,Head,140915
"China, mainland",Cattle,Export Quantity,1995,Head,115671
"China, mainland",Pigs,Export Quantity,1961,Head,379200
"China, mainland",Pigs,Export Quantity,1962,Head,817900
"China, mainland",Pigs,Export Quantity,1963,Head,1301900
"China, mainland",Pigs,Export Quantity,1964,Head,1646700
"China, mainland",Pigs,Export Quantity,1965,Head,1718600
"China, mainland",Pigs,Export Quantity,1966,Head,1951500
"China, mainland",Pigs,Export Quantity,1967,Head,1816000
"China, mainland",Pigs,Export Quantity,1968,Head,1830300
"China, mainland",Pigs,Export Quantity,1969,Head,1800000
"China, mainland",Pigs,Export Quantity,1970,Head,1830000
"China, mainland",Pigs,Export Quantity,1971,Head,2380000
"China, mainland",Pigs,Export Quantity,1972,Head,2660000
"China, mainland",Pigs,Export Quantity,1973,Head,2690000
"China, mainland",Pigs,Export Quantity,1974,Head,2510000
"China, mainland",Pigs,Export Quantity,1975,Head,2715000
"China, mainland",Pigs,Export Quantity,1976,Head,2910000
"China, mainland",Pigs,Export Quantity,1977,Head,2970000
"China, mainland",Pigs,Export Quantity,1978,Head,3100000
"China, mainland",Pigs,Export Quantity,1979,Head,3030000
"China, mainland",Pigs,Export Quantity,1980,Head,4450000
"China, mainland",Pigs,Export Quantity,1981,Head,3178500
"China, mainland",Pigs,Export Quantity,1982,Head,3240000
"China, mainland",Pigs,Export Quantity,1983,Head,3210000
"China, mainland",Pigs,Export Quantity,1984,Head,3080000
"China, mainland",Pigs,Export Quantity,1985,Head,2955470
"China, mainland",Pigs,Export Quantity,1986,Head,3104856
"China, mainland",Pigs,Export Quantity,1987,Head,3020368
"China, mainland",Pigs,Export Quantity,1988,Head,3027309
"China, mainland",Pigs,Export Quantity,1989,Head,2973535
"China, mainland",Pigs,Export Quantity,1990,Head,2999123
"China, mainland",Pigs,Export Quantity,1991,Head,2849669
"China, mainland",Pigs,Export Quantity,1992,Head,2914438
"China, mainland",Pigs,Export Quantity,1993,Head,2724545
"China, mainland",Pigs,Export Quantity,1994,Head,2703418
"China, mainland",Pigs,Export Quantity,1995,Head,2537417
"China, mainland",Pigs,Export Quantity,1996,Head,2411298
